k,model,class,precision,recall,f1_score,support
20,xgboost,Lodgepole Pine,0.6938775510204082,0.6375,0.6644951140065146,800.0
20,xgboost,Ponderosa Pine,0.7766097240473062,0.73875,0.7572069186418963,800.0
20,xgboost,Cottonwood/Willow,0.9171668667466987,0.955,0.9357011635027557,800.0
20,xgboost,Aspen,0.8522860492379836,0.90875,0.8796128251663642,800.0
20,xgboost,Douglas-fir,0.7719512195121951,0.79125,0.7814814814814814,800.0
20,xgboost,Krummholz,0.9159561510353228,0.94,0.9278223318938926,800.0
30,naive_bayes,Spruce/Fir,0.7692307692307693,0.125,0.21505376344086022,800.0
30,naive_bayes,Lodgepole Pine,0.8452380952380952,0.08875,0.16063348416289594,800.0
30,naive_bayes,Ponderosa Pine,0.3839811542991755,0.4075,0.3953911461491813,800.0
30,naive_bayes,Cottonwood/Willow,0.4643064422518862,1.0,0.6341656757827983,800.0
30,naive_bayes,Aspen,0.37597765363128494,0.84125,0.5196911196911197,800.0
30,naive_bayes,Douglas-fir,1.0,0.015,0.029556650246305417,800.0
30,naive_bayes,Krummholz,0.7233201581027668,0.915,0.8079470198675497,800.0
30,knn,Spruce/Fir,0.6719787516600265,0.6325,0.6516419832582099,800.0
30,knn,Lodgepole Pine,0.6237482117310443,0.545,0.5817211474316211,800.0
30,knn,Ponderosa Pine,0.6848137535816619,0.5975,0.6381842456608812,800.0
30,knn,Cottonwood/Willow,0.8301675977653631,0.92875,0.8766961651917404,800.0
30,knn,Aspen,0.746822033898305,0.88125,0.8084862385321101,800.0
30,knn,Douglas-fir,0.6810673443456162,0.67,0.6754883427851291,800.0
30,knn,Krummholz,0.8932038834951457,0.92,0.9064039408866995,800.0
30,decision_tree,Spruce/Fir,0.632183908045977,0.61875,0.6253948199620973,800.0
30,decision_tree,Lodgepole Pine,0.5682704811443433,0.54625,0.55704270235819,800.0
30,decision_tree,Ponderosa Pine,0.6775032509752926,0.65125,0.6641172721478649,800.0
30,decision_tree,Cottonwood/Willow,0.8700361010830325,0.90375,0.8865726548129982,800.0
30,decision_tree,Aspen,0.8177399756986634,0.84125,0.829328404189772,800.0
30,decision_tree,Douglas-fir,0.6786155747836835,0.68625,0.6824114356743319,800.0
30,decision_tree,Krummholz,0.8774509803921569,0.895,0.8861386138613861,800.0
30,random_forest,Spruce/Fir,0.7461928934010152,0.735,0.7405541561712846,800.0
30,random_forest,Lodgepole Pine,0.7528248587570622,0.66625,0.7068965517241379,800.0
30,random_forest,Ponderosa Pine,0.790633608815427,0.7175,0.7522935779816514,800.0
30,random_forest,Cottonwood/Willow,0.8901601830663616,0.9725,0.929510155316607,800.0
30,random_forest,Aspen,0.8694117647058823,0.92375,0.8957575757575758,800.0
30,random_forest,Douglas-fir,0.7757575757575758,0.8,0.7876923076923077,800.0
30,random_forest,Krummholz,0.9143546441495778,0.9475,0.9306322897483118,800.0
30,gradient_boosting,Spruce/Fir,0.686819830713422,0.71,0.6982175783650891,800.0
30,gradient_boosting,Lodgepole Pine,0.7024922118380063,0.56375,0.6255201109570042,800.0
30,gradient_boosting,Ponderosa Pine,0.7208053691275168,0.67125,0.6951456310679611,800.0
30,gradient_boosting,Cottonwood/Willow,0.9079102715466352,0.96125,0.9338190649666059,800.0
30,gradient_boosting,Aspen,0.7943820224719101,0.88375,0.8366863905325443,800.0
30,gradient_boosting,Douglas-fir,0.6947115384615384,0.7225,0.7083333333333334,800.0
30,gradient_boosting,Krummholz,0.8996328029375765,0.91875,0.9090909090909091,800.0
30,xgboost,Spruce/Fir,0.7238805970149254,0.7275,0.7256857855361596,800.0
30,xgboost,Lodgepole Pine,0.7287157287157288,0.63125,0.6764902880107166,800.0
30,xgboost,Ponderosa Pine,0.8092643051771117,0.7425,0.7744458930899609,800.0
30,xgboost,Cottonwood/Willow,0.9189511323003575,0.96375,0.9408175716900549,800.0
30,xgboost,Aspen,0.8545034642032333,0.925,0.8883553421368547,800.0
30,xgboost,Douglas-fir,0.7870813397129187,0.8225,0.80440097799511,800.0
30,xgboost,Krummholz,0.9202898550724637,0.9525,0.9361179361179361,800.0
40,naive_bayes,Spruce/Fir,0.6538461538461539,0.19125,0.29593810444874274,800.0
40,naive_bayes,Lodgepole Pine,0.8554216867469879,0.08875,0.16081540203850508,800.0
40,naive_bayes,Ponderosa Pine,0.3983644859813084,0.42625,0.41183574879227053,800.0
40,naive_bayes,Cottonwood/Willow,0.4662756598240469,0.99375,0.6347305389221557,800.0
40,naive_bayes,Aspen,0.3890290037831021,0.77125,0.5171835708298408,800.0
40,naive_bayes,Douglas-fir,1.0,0.035,0.06763285024154589,800.0
40,naive_bayes,Krummholz,0.6606498194945848,0.915,0.7672955974842768,800.0
40,knn,Spruce/Fir,0.6474442988204456,0.6175,0.6321177223288548,800.0
40,knn,Lodgepole Pine,0.6302765647743813,0.54125,0.5823806321452589,800.0
40,knn,Ponderosa Pine,0.6722925457102672,0.5975,0.6326935804103243,800.0
40,knn,Cottonwood/Willow,0.8391451068616423,0.9325,0.8833629366489046,800.0
40,knn,Aspen,0.7434497816593887,0.85125,0.7937062937062938,800.0
40,knn,Douglas-fir,0.672069825436409,0.67375,0.6729088639200999,800.0
40,knn,Krummholz,0.8822115384615384,0.9175,0.8995098039215687,800.0
40,decision_tree,Spruce/Fir,0.6323155216284987,0.62125,0.626733921815889,800.0
40,decision_tree,Lodgepole Pine,0.5699208443271768,0.54,0.5545571245186136,800.0
40,decision_tree,Ponderosa Pine,0.6708701134930644,0.665,0.6679221594475832,800.0
40,decision_tree,Cottonwood/Willow,0.8915956151035322,0.915,0.9031462060456509,800.0
40,decision_tree,Aspen,0.7940828402366864,0.83875,0.8158054711246201,800.0
40,decision_tree,Douglas-fir,0.6830808080808081,0.67625,0.6796482412060302,800.0
40,decision_tree,Krummholz,0.8894409937888199,0.895,0.8922118380062305,800.0
40,random_forest,Spruce/Fir,0.7537688442211056,0.75,0.7518796992481203,800.0
40,random_forest,Lodgepole Pine,0.7471428571428571,0.65375,0.6973333333333334,800.0
40,random_forest,Ponderosa Pine,0.8033946251768034,0.71,0.7538155275381553,800.0
40,random_forest,Cottonwood/Willow,0.8929804372842347,0.97,0.9298981426003595,800.0
40,random_forest,Aspen,0.861664712778429,0.91875,0.8892921960072595,800.0
40,random_forest,Douglas-fir,0.7681498829039812,0.82,0.7932285368802902,800.0
40,random_forest,Krummholz,0.9196102314250914,0.94375,0.9315237507711289,800.0
40,gradient_boosting,Spruce/Fir,0.6935286935286935,0.71,0.701667696108709,800.0
40,gradient_boosting,Lodgepole Pine,0.703125,0.5625,0.625,800.0
40,gradient_boosting,Ponderosa Pine,0.7388362652232747,0.6825,0.7095516569200779,800.0
40,gradient_boosting,Cottonwood/Willow,0.902122641509434,0.95625,0.9283980582524272,800.0
40,gradient_boosting,Aspen,0.7966480446927374,0.89125,0.8412979351032448,800.0
40,gradient_boosting,Douglas-fir,0.7191943127962085,0.75875,0.7384428223844283,800.0
40,gradient_boosting,Krummholz,0.898159509202454,0.915,0.9065015479876161,800.0
40,xgboost,Spruce/Fir,0.7325,0.7325,0.7325,800.0
40,xgboost,Lodgepole Pine,0.7283236994219653,0.63,0.675603217158177,800.0
40,xgboost,Ponderosa Pine,0.8024032042723631,0.75125,0.775984506132989,800.0
40,xgboost,Cottonwood/Willow,0.9199522102747909,0.9625,0.9407452657299938,800.0
40,xgboost,Aspen,0.8548199767711963,0.92,0.8862131246237207,800.0
40,xgboost,Douglas-fir,0.7847800237812128,0.825,0.8043875685557587,800.0
40,xgboost,Krummholz,0.9182926829268293,0.94125,0.9296296296296296,800.0
54,naive_bayes,Spruce/Fir,0.506578947368421,0.1925,0.27898550724637683,800.0
54,naive_bayes,Lodgepole Pine,0.7647058823529411,0.01625,0.03182374541003672,800.0
54,naive_bayes,Ponderosa Pine,0.40213523131672596,0.42375,0.4126597687157638,800.0
54,naive_bayes,Cottonwood/Willow,0.4662756598240469,0.99375,0.6347305389221557,800.0
54,naive_bayes,Aspen,0.5446559297218155,0.465,0.5016857720836143,800.0
54,naive_bayes,Douglas-fir,0.2996845425867508,0.11875,0.1700984780662489,800.0
54,naive_bayes,Krummholz,0.4413633737723859,0.955,0.6037139470564994,800.0
54,knn,Spruce/Fir,0.6501305483028721,0.6225,0.6360153256704981,800.0
54,knn,Lodgepole Pine,0.6273932253313697,0.5325,0.5760649087221096,800.0
54,knn,Ponderosa Pine,0.6746478873239437,0.59875,0.6344370860927152,800.0
54,knn,Cottonwood/Willow,0.8355704697986577,0.93375,0.8819362455726092,800.0
54,knn,Aspen,0.7434497816593887,0.85125,0.7937062937062938,800.0
54,knn,Douglas-fir,0.6758448060075094,0.675,0.6754221388367729,800.0
54,knn,Krummholz,0.8803827751196173,0.92,0.8997555012224939,800.0
54,decision_tree,Spruce/Fir,0.6346396965865992,0.6275,0.6310496543054682,800.0
54,decision_tree,Lodgepole Pine,0.5661861074705111,0.54,0.5527831094049904,800.0
54,decision_tree,Ponderosa Pine,0.6679197994987469,0.66625,0.6670838548185232,800.0
54,decision_tree,Cottonwood/Willow,0.8842874543239951,0.9075,0.8957433682911783,800.0
54,decision_tree,Aspen,0.7957244655581948,0.8375,0.8160779537149817,800.0
54,decision_tree,Douglas-fir,0.6957637997432606,0.6775,0.6865104496516783,800.0
54,decision_tree,Krummholz,0.8858560794044665,0.8925,0.8891656288916563,800.0
54,random_forest,Spruce/Fir,0.7456359102244389,0.7475,0.7465667915106118,800.0
54,random_forest,Lodgepole Pine,0.7583697234352256,0.65125,0.7007397444519166,800.0
54,random_forest,Ponderosa Pine,0.7806539509536785,0.71625,0.7470664928292047,800.0
54,random_forest,Cottonwood/Willow,0.8877434135166093,0.96875,0.9264793783622236,800.0
54,random_forest,Aspen,0.856140350877193,0.915,0.8845921450151057,800.0
54,random_forest,Douglas-fir,0.7795371498172959,0.8,0.7896360271437385,800.0
54,random_forest,Krummholz,0.9130434782608695,0.945,0.9287469287469288,800.0
54,gradient_boosting,Spruce/Fir,0.6942752740560292,0.7125,0.703269586674892,800.0
54,gradient_boosting,Lodgepole Pine,0.7069243156199678,0.54875,0.6178747361013371,800.0
54,gradient_boosting,Ponderosa Pine,0.736986301369863,0.6725,0.7032679738562092,800.0
54,gradient_boosting,Cottonwood/Willow,0.901775147928994,0.9525,0.9264437689969605,800.0
54,gradient_boosting,Aspen,0.7860310421286031,0.88625,0.8331374853113983,800.0
54,gradient_boosting,Douglas-fir,0.710955710955711,0.7625,0.7358262967430639,800.0
54,gradient_boosting,Krummholz,0.8942891859052248,0.92,0.906962415280345,800.0
54,xgboost,Spruce/Fir,0.7368421052631579,0.7525,0.7445887445887446,800.0
54,xgboost,Lodgepole Pine,0.739067055393586,0.63375,0.6823687752355316,800.0
54,xgboost,Ponderosa Pine,0.8067567567567567,0.74625,0.7753246753246753,800.0
54,xgboost,Cottonwood/Willow,0.918562874251497,0.95875,0.9382262996941896,800.0
54,xgboost,Aspen,0.8594847775175644,0.9175,0.8875453446191052,800.0
54,xgboost,Douglas-fir,0.7857142857142857,0.83875,0.81136638452237,800.0
54,xgboost,Krummholz,0.9262899262899262,0.9425,0.9343246592317225,800.0
